INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
18;25.01.2016 0:00:00;1;630000;34532
19;25.01.2016 0:00:00;1;630000;33911
20;25.01.2016 0:00:00;1;630000;33007
21;25.01.2016 0:00:00;1;630000;32045
22;25.01.2016 0:00:00;1;630000;31195
23;25.01.2016 0:00:00;1;630000;30676
0;26.01.2016 0:00:00;1;630000;30739
1;26.01.2016 0:00:00;1;630000;30610
2;26.01.2016 0:00:00;1;630000;30668
3;26.01.2016 0:00:00;1;630000;31441
4;26.01.2016 0:00:00;1;630000;32763
5;26.01.2016 0:00:00;1;630000;33771
6;26.01.2016 0:00:00;1;630000;34838
7;26.01.2016 0:00:00;1;630000;35281
8;26.01.2016 0:00:00;1;630000;35309
9;26.01.2016 0:00:00;1;630000;34732
10;26.01.2016 0:00:00;1;630000;34703
11;26.01.2016 0:00:00;1;630000;34417
12;26.01.2016 0:00:00;1;630000;34058
13;26.01.2016 0:00:00;1;630000;34057
14;26.01.2016 0:00:00;1;630000;34248
15;26.01.2016 0:00:00;1;630000;35146
16;26.01.2016 0:00:00;1;630000;35492
17;26.01.2016 0:00:00;1;630000;34891
18;26.01.2016 0:00:00;1;630000;34776
19;26.01.2016 0:00:00;1;630000;34160
20;26.01.2016 0:00:00;1;630000;33157
21;26.01.2016 0:00:00;1;630000;32079
22;26.01.2016 0:00:00;1;630000;31312
23;26.01.2016 0:00:00;1;630000;30925
0;27.01.2016 0:00:00;1;630000;30791
1;27.01.2016 0:00:00;1;630000;30678
2;27.01.2016 0:00:00;1;630000;30642
3;27.01.2016 0:00:00;1;630000;31358
4;27.01.2016 0:00:00;1;630000;32374
5;27.01.2016 0:00:00;1;630000;33592
6;27.01.2016 0:00:00;1;630000;34937
7;27.01.2016 0:00:00;1;630000;35169
8;27.01.2016 0:00:00;1;630000;35181
9;27.01.2016 0:00:00;1;630000;34631
10;27.01.2016 0:00:00;1;630000;34330
11;27.01.2016 0:00:00;1;630000;34305
12;27.01.2016 0:00:00;1;630000;34335
13;27.01.2016 0:00:00;1;630000;34028
14;27.01.2016 0:00:00;1;630000;34374
15;27.01.2016 0:00:00;1;630000;35011
16;27.01.2016 0:00:00;1;630000;35099
17;27.01.2016 0:00:00;1;630000;34870
18;27.01.2016 0:00:00;1;630000;34415
19;27.01.2016 0:00:00;1;630000;33855
20;27.01.2016 0:00:00;1;630000;32988
21;27.01.2016 0:00:00;1;630000;32164
22;27.01.2016 0:00:00;1;630000;31215
23;27.01.2016 0:00:00;1;630000;30766
0;28.01.2016 0:00:00;1;630000;30449
1;28.01.2016 0:00:00;1;630000;30630
2;28.01.2016 0:00:00;1;630000;30644
3;28.01.2016 0:00:00;1;630000;31404
4;28.01.2016 0:00:00;1;630000;32569
5;28.01.2016 0:00:00;1;630000;33743
6;28.01.2016 0:00:00;1;630000;34616
7;28.01.2016 0:00:00;1;630000;35173
8;28.01.2016 0:00:00;1;630000;35022
9;28.01.2016 0:00:00;1;630000;34797
10;28.01.2016 0:00:00;1;630000;34790
11;28.01.2016 0:00:00;1;630000;34284
12;28.01.2016 0:00:00;1;630000;34434
13;28.01.2016 0:00:00;1;630000;34518
14;28.01.2016 0:00:00;1;630000;34288
15;28.01.2016 0:00:00;1;630000;35272
16;28.01.2016 0:00:00;1;630000;35488
17;28.01.2016 0:00:00;1;630000;35142
18;28.01.2016 0:00:00;1;630000;34934
19;28.01.2016 0:00:00;1;630000;34004
20;28.01.2016 0:00:00;1;630000;33233
21;28.01.2016 0:00:00;1;630000;32572
22;28.01.2016 0:00:00;1;630000;31624
23;28.01.2016 0:00:00;1;630000;31010
0;29.01.2016 0:00:00;1;630000;30971
1;29.01.2016 0:00:00;1;630000;31177
2;29.01.2016 0:00:00;1;630000;31128
3;29.01.2016 0:00:00;1;630000;31694
4;29.01.2016 0:00:00;1;630000;32942
5;29.01.2016 0:00:00;1;630000;34445
6;29.01.2016 0:00:00;1;630000;35463
7;29.01.2016 0:00:00;1;630000;35742
8;29.01.2016 0:00:00;1;630000;35873
9;29.01.2016 0:00:00;1;630000;35448
10;29.01.2016 0:00:00;1;630000;35078
11;29.01.2016 0:00:00;1;630000;34887
12;29.01.2016 0:00:00;1;630000;34418
13;29.01.2016 0:00:00;1;630000;34571
14;29.01.2016 0:00:00;1;630000;34398
15;29.01.2016 0:00:00;1;630000;35078
16;29.01.2016 0:00:00;1;630000;35391
17;29.01.2016 0:00:00;1;630000;35018
18;29.01.2016 0:00:00;1;630000;34614
19;29.01.2016 0:00:00;1;630000;34276
20;29.01.2016 0:00:00;1;630000;33340
21;29.01.2016 0:00:00;1;630000;32373
22;29.01.2016 0:00:00;1;630000;31685
23;29.01.2016 0:00:00;1;630000;31092
0;30.01.2016 0:00:00;1;630000;31172
1;30.01.2016 0:00:00;1;630000;30796
2;30.01.2016 0:00:00;1;630000;30859
3;30.01.2016 0:00:00;1;630000;30901
4;30.01.2016 0:00:00;1;630000;31617
5;30.01.2016 0:00:00;1;630000;32012
6;30.01.2016 0:00:00;1;630000;32929
7;30.01.2016 0:00:00;1;630000;33578
8;30.01.2016 0:00:00;1;630000;33710
9;30.01.2016 0:00:00;1;630000;33561
10;30.01.2016 0:00:00;1;630000;33444
11;30.01.2016 0:00:00;1;630000;33400
12;30.01.2016 0:00:00;1;630000;33332
13;30.01.2016 0:00:00;1;630000;33146
14;30.01.2016 0:00:00;1;630000;33609
15;30.01.2016 0:00:00;1;630000;34248
16;30.01.2016 0:00:00;1;630000;34653
17;30.01.2016 0:00:00;1;630000;33922
18;30.01.2016 0:00:00;1;630000;33609
19;30.01.2016 0:00:00;1;630000;33363
20;30.01.2016 0:00:00;1;630000;32710
21;30.01.2016 0:00:00;1;630000;31683
22;30.01.2016 0:00:00;1;630000;31407
23;30.01.2016 0:00:00;1;630000;30705
0;31.01.2016 0:00:00;1;630000;30515
1;31.01.2016 0:00:00;1;630000;30143
2;31.01.2016 0:00:00;1;630000;30497
3;31.01.2016 0:00:00;1;630000;30603
4;31.01.2016 0:00:00;1;630000;30486
5;31.01.2016 0:00:00;1;630000;30806
6;31.01.2016 0:00:00;1;630000;31760
7;31.01.2016 0:00:00;1;630000;32775
8;31.01.2016 0:00:00;1;630000;32945
9;31.01.2016 0:00:00;1;630000;33057
10;31.01.2016 0:00:00;1;630000;32873
11;31.01.2016 0:00:00;1;630000;32678
12;31.01.2016 0:00:00;1;630000;32421
13;31.01.2016 0:00:00;1;630000;32337
14;31.01.2016 0:00:00;1;630000;32851
15;31.01.2016 0:00:00;1;630000;33633
16;31.01.2016 0:00:00;1;630000;34014
17;31.01.2016 0:00:00;1;630000;33914
18;31.01.2016 0:00:00;1;630000;33599
19;31.01.2016 0:00:00;1;630000;33146
20;31.01.2016 0:00:00;1;630000;32287
21;31.01.2016 0:00:00;1;630000;31431
22;31.01.2016 0:00:00;1;630000;31052
23;31.01.2016 0:00:00;1;630000;30604
0;01.02.2016 0:00:00;1;630000;30358
1;01.02.2016 0:00:00;1;630000;30038
2;01.02.2016 0:00:00;1;630000;30131
3;01.02.2016 0:00:00;1;630000;30434
4;01.02.2016 0:00:00;1;630000;31813
5;01.02.2016 0:00:00;1;630000;32788
6;01.02.2016 0:00:00;1;630000;33766
7;01.02.2016 0:00:00;1;630000;34235
8;01.02.2016 0:00:00;1;630000;34483
9;01.02.2016 0:00:00;1;630000;34094
10;01.02.2016 0:00:00;1;630000;33759
11;01.02.2016 0:00:00;1;630000;33605
12;01.02.2016 0:00:00;1;630000;33532
13;01.02.2016 0:00:00;1;630000;33454
14;01.02.2016 0:00:00;1;630000;33648
15;01.02.2016 0:00:00;1;630000;34318
16;01.02.2016 0:00:00;1;630000;34619
17;01.02.2016 0:00:00;1;630000;34235
18;01.02.2016 0:00:00;1;630000;33776
19;01.02.2016 0:00:00;1;630000;33247
20;01.02.2016 0:00:00;1;630000;32639
21;01.02.2016 0:00:00;1;630000;31694
22;01.02.2016 0:00:00;1;630000;30934
23;01.02.2016 0:00:00;1;630000;30326
0;02.02.2016 0:00:00;1;630000;30070
1;02.02.2016 0:00:00;1;630000;30168
2;02.02.2016 0:00:00;1;630000;30024
3;02.02.2016 0:00:00;1;630000;30460
4;02.02.2016 0:00:00;1;630000;31171
5;02.02.2016 0:00:00;1;630000;32383
6;02.02.2016 0:00:00;1;630000;33067
7;02.02.2016 0:00:00;1;630000;33302
8;02.02.2016 0:00:00;1;630000;33228
9;02.02.2016 0:00:00;1;630000;33136
10;02.02.2016 0:00:00;1;630000;32989
11;02.02.2016 0:00:00;1;630000;32784
12;02.02.2016 0:00:00;1;630000;32943
13;02.02.2016 0:00:00;1;630000;32824
14;02.02.2016 0:00:00;1;630000;32925
15;02.02.2016 0:00:00;1;630000;33463
16;02.02.2016 0:00:00;1;630000;33915
17;02.02.2016 0:00:00;1;630000;33629
18;02.02.2016 0:00:00;1;630000;33506
19;02.02.2016 0:00:00;1;630000;32961
20;02.02.2016 0:00:00;1;630000;31959
21;02.02.2016 0:00:00;1;630000;30996
22;02.02.2016 0:00:00;1;630000;30329
23;02.02.2016 0:00:00;1;630000;29683
0;03.02.2016 0:00:00;1;630000;29577
1;03.02.2016 0:00:00;1;630000;29402
2;03.02.2016 0:00:00;1;630000;29601
3;03.02.2016 0:00:00;1;630000;30084
4;03.02.2016 0:00:00;1;630000;31087
5;03.02.2016 0:00:00;1;630000;32198
6;03.02.2016 0:00:00;1;630000;33062
7;03.02.2016 0:00:00;1;630000;33226
8;03.02.2016 0:00:00;1;630000;33260
9;03.02.2016 0:00:00;1;630000;33184
10;03.02.2016 0:00:00;1;630000;33152
11;03.02.2016 0:00:00;1;630000;32963
12;03.02.2016 0:00:00;1;630000;32863
13;03.02.2016 0:00:00;1;630000;32745
14;03.02.2016 0:00:00;1;630000;32936
15;03.02.2016 0:00:00;1;630000;33272
16;03.02.2016 0:00:00;1;630000;33746
17;03.02.2016 0:00:00;1;630000;33434
18;03.02.2016 0:00:00;1;630000;33181
19;03.02.2016 0:00:00;1;630000;32791
20;03.02.2016 0:00:00;1;630000;31966
21;03.02.2016 0:00:00;1;630000;30978
22;03.02.2016 0:00:00;1;630000;30002
23;03.02.2016 0:00:00;1;630000;29770
0;04.02.2016 0:00:00;1;630000;29571
1;04.02.2016 0:00:00;1;630000;29576
2;04.02.2016 0:00:00;1;630000;29521
3;04.02.2016 0:00:00;1;630000;29886
4;04.02.2016 0:00:00;1;630000;31048
5;04.02.2016 0:00:00;1;630000;32084
6;04.02.2016 0:00:00;1;630000;32708
7;04.02.2016 0:00:00;1;630000;33304
8;04.02.2016 0:00:00;1;630000;33186
9;04.02.2016 0:00:00;1;630000;32953
10;04.02.2016 0:00:00;1;630000;32782
11;04.02.2016 0:00:00;1;630000;32624
12;04.02.2016 0:00:00;1;630000;32440
13;04.02.2016 0:00:00;1;630000;32717
14;04.02.2016 0:00:00;1;630000;32607
15;04.02.2016 0:00:00;1;630000;33164
16;04.02.2016 0:00:00;1;630000;33745
17;04.02.2016 0:00:00;1;630000;33545
18;04.02.2016 0:00:00;1;630000;33225
19;04.02.2016 0:00:00;1;630000;32669
20;04.02.2016 0:00:00;1;630000;31496
21;04.02.2016 0:00:00;1;630000;30794
22;04.02.2016 0:00:00;1;630000;30142
23;04.02.2016 0:00:00;1;630000;29682
0;05.02.2016 0:00:00;1;630000;29326
1;05.02.2016 0:00:00;1;630000;29249
2;05.02.2016 0:00:00;1;630000;29262
3;05.02.2016 0:00:00;1;630000;29816
4;05.02.2016 0:00:00;1;630000;30718
5;05.02.2016 0:00:00;1;630000;31656
6;05.02.2016 0:00:00;1;630000;32836
7;05.02.2016 0:00:00;1;630000;33428
8;05.02.2016 0:00:00;1;630000;33207
9;05.02.2016 0:00:00;1;630000;33137
10;05.02.2016 0:00:00;1;630000;32901
11;05.02.2016 0:00:00;1;630000;32755
12;05.02.2016 0:00:00;1;630000;32720
13;05.02.2016 0:00:00;1;630000;32654
14;05.02.2016 0:00:00;1;630000;32679
15;05.02.2016 0:00:00;1;630000;33173
16;05.02.2016 0:00:00;1;630000;33471
17;05.02.2016 0:00:00;1;630000;33389
18;05.02.2016 0:00:00;1;630000;32904
19;05.02.2016 0:00:00;1;630000;32604
20;05.02.2016 0:00:00;1;630000;31958
21;05.02.2016 0:00:00;1;630000;30996
22;05.02.2016 0:00:00;1;630000;30199
23;05.02.2016 0:00:00;1;630000;29657
0;06.02.2016 0:00:00;1;630000;29087
1;06.02.2016 0:00:00;1;630000;29101
2;06.02.2016 0:00:00;1;630000;29054
3;06.02.2016 0:00:00;1;630000;29434
4;06.02.2016 0:00:00;1;630000;29782
5;06.02.2016 0:00:00;1;630000;30364
6;06.02.2016 0:00:00;1;630000;31003
7;06.02.2016 0:00:00;1;630000;31758
8;06.02.2016 0:00:00;1;630000;32248
9;06.02.2016 0:00:00;1;630000;32068
10;06.02.2016 0:00:00;1;630000;31921
11;06.02.2016 0:00:00;1;630000;31631
12;06.02.2016 0:00:00;1;630000;31436
13;06.02.2016 0:00:00;1;630000;31296
14;06.02.2016 0:00:00;1;630000;31974
15;06.02.2016 0:00:00;1;630000;32418
16;06.02.2016 0:00:00;1;630000;32737
17;06.02.2016 0:00:00;1;630000;32687
18;06.02.2016 0:00:00;1;630000;32630
19;06.02.2016 0:00:00;1;630000;32128
20;06.02.2016 0:00:00;1;630000;31552
21;06.02.2016 0:00:00;1;630000;30576
22;06.02.2016 0:00:00;1;630000;30118
23;06.02.2016 0:00:00;1;630000;29501
0;07.02.2016 0:00:00;1;630000;29292
1;07.02.2016 0:00:00;1;630000;28902
2;07.02.2016 0:00:00;1;630000;28949
3;07.02.2016 0:00:00;1;630000;29467
4;07.02.2016 0:00:00;1;630000;29928
5;07.02.2016 0:00:00;1;630000;30035
6;07.02.2016 0:00:00;1;630000;30956
7;07.02.2016 0:00:00;1;630000;31784
8;07.02.2016 0:00:00;1;630000;31879
9;07.02.2016 0:00:00;1;630000;32011
10;07.02.2016 0:00:00;1;630000;31808
11;07.02.2016 0:00:00;1;630000;31646
12;07.02.2016 0:00:00;1;630000;31733
13;07.02.2016 0:00:00;1;630000;31600
14;07.02.2016 0:00:00;1;630000;31770
15;07.02.2016 0:00:00;1;630000;32620
16;07.02.2016 0:00:00;1;630000;33261
17;07.02.2016 0:00:00;1;630000;33071
18;07.02.2016 0:00:00;1;630000;33085
19;07.02.2016 0:00:00;1;630000;32655
20;07.02.2016 0:00:00;1;630000;31990
21;07.02.2016 0:00:00;1;630000;31022
22;07.02.2016 0:00:00;1;630000;30434
23;07.02.2016 0:00:00;1;630000;29751
0;08.02.2016 0:00:00;1;630000;29838
1;08.02.2016 0:00:00;1;630000;29790
2;08.02.2016 0:00:00;1;630000;29685
3;08.02.2016 0:00:00;1;630000;30319
4;08.02.2016 0:00:00;1;630000;31467
5;08.02.2016 0:00:00;1;630000;32624
6;08.02.2016 0:00:00;1;630000;33424
7;08.02.2016 0:00:00;1;630000;34017
8;08.02.2016 0:00:00;1;630000;33717
9;08.02.2016 0:00:00;1;630000;33462
10;08.02.2016 0:00:00;1;630000;33351
11;08.02.2016 0:00:00;1;630000;33093
12;08.02.2016 0:00:00;1;630000;33014
13;08.02.2016 0:00:00;1;630000;32879
14;08.02.2016 0:00:00;1;630000;33007
15;08.02.2016 0:00:00;1;630000;33725
16;08.02.2016 0:00:00;1;630000;34308
17;08.02.2016 0:00:00;1;630000;33839
18;08.02.2016 0:00:00;1;630000;33480
19;08.02.2016 0:00:00;1;630000;32902
20;08.02.2016 0:00:00;1;630000;31904
21;08.02.2016 0:00:00;1;630000;30949
22;08.02.2016 0:00:00;1;630000;30654
23;08.02.2016 0:00:00;1;630000;29957
0;09.02.2016 0:00:00;1;630000;29911
1;09.02.2016 0:00:00;1;630000;29823
2;09.02.2016 0:00:00;1;630000;29819
3;09.02.2016 0:00:00;1;630000;30161
4;09.02.2016 0:00:00;1;630000;31461
5;09.02.2016 0:00:00;1;630000;32671
6;09.02.2016 0:00:00;1;630000;33611
7;09.02.2016 0:00:00;1;630000;33968
8;09.02.2016 0:00:00;1;630000;33734
9;09.02.2016 0:00:00;1;630000;33067
10;09.02.2016 0:00:00;1;630000;33018
11;09.02.2016 0:00:00;1;630000;32780
12;09.02.2016 0:00:00;1;630000;32317
13;09.02.2016 0:00:00;1;630000;32303
14;09.02.2016 0:00:00;1;630000;32739
15;09.02.2016 0:00:00;1;630000;33448
16;09.02.2016 0:00:00;1;630000;33688
17;09.02.2016 0:00:00;1;630000;33547
18;09.02.2016 0:00:00;1;630000;33400
19;09.02.2016 0:00:00;1;630000;32719
20;09.02.2016 0:00:00;1;630000;31892
21;09.02.2016 0:00:00;1;630000;31200
22;09.02.2016 0:00:00;1;630000;30453
23;09.02.2016 0:00:00;1;630000;29720
0;10.02.2016 0:00:00;1;630000;29675
1;10.02.2016 0:00:00;1;630000;29802
2;10.02.2016 0:00:00;1;630000;29756
3;10.02.2016 0:00:00;1;630000;30593
4;10.02.2016 0:00:00;1;630000;31460
5;10.02.2016 0:00:00;1;630000;32444
6;10.02.2016 0:00:00;1;630000;33342
7;10.02.2016 0:00:00;1;630000;33770
8;10.02.2016 0:00:00;1;630000;33430
9;10.02.2016 0:00:00;1;630000;33140
10;10.02.2016 0:00:00;1;630000;32912
11;10.02.2016 0:00:00;1;630000;32532
12;10.02.2016 0:00:00;1;630000;32717
13;10.02.2016 0:00:00;1;630000;32740
14;10.02.2016 0:00:00;1;630000;32546
15;10.02.2016 0:00:00;1;630000;33237
16;10.02.2016 0:00:00;1;630000;33965
17;10.02.2016 0:00:00;1;630000;33577
18;10.02.2016 0:00:00;1;630000;33223
19;10.02.2016 0:00:00;1;630000;32948
20;10.02.2016 0:00:00;1;630000;31969
21;10.02.2016 0:00:00;1;630000;30923
22;10.02.2016 0:00:00;1;630000;30390
23;10.02.2016 0:00:00;1;630000;29648
0;11.02.2016 0:00:00;1;630000;29292
1;11.02.2016 0:00:00;1;630000;29536
2;11.02.2016 0:00:00;1;630000;29575
3;11.02.2016 0:00:00;1;630000;30157
4;11.02.2016 0:00:00;1;630000;31013
5;11.02.2016 0:00:00;1;630000;32281
6;11.02.2016 0:00:00;1;630000;32779
7;11.02.2016 0:00:00;1;630000;33261
8;11.02.2016 0:00:00;1;630000;33163
9;11.02.2016 0:00:00;1;630000;32996
10;11.02.2016 0:00:00;1;630000;32875
11;11.02.2016 0:00:00;1;630000;32662
12;11.02.2016 0:00:00;1;630000;32560
13;11.02.2016 0:00:00;1;630000;32526
14;11.02.2016 0:00:00;1;630000;32444
15;11.02.2016 0:00:00;1;630000;33115
16;11.02.2016 0:00:00;1;630000;33674
17;11.02.2016 0:00:00;1;630000;33432
18;11.02.2016 0:00:00;1;630000;33541
19;11.02.2016 0:00:00;1;630000;32763
20;11.02.2016 0:00:00;1;630000;31927
21;11.02.2016 0:00:00;1;630000;30768
22;11.02.2016 0:00:00;1;630000;30231
23;11.02.2016 0:00:00;1;630000;29772
0;12.02.2016 0:00:00;1;630000;29468
1;12.02.2016 0:00:00;1;630000;29298
2;12.02.2016 0:00:00;1;630000;29533
3;12.02.2016 0:00:00;1;630000;29973
4;12.02.2016 0:00:00;1;630000;31099
5;12.02.2016 0:00:00;1;630000;32315
6;12.02.2016 0:00:00;1;630000;33228
7;12.02.2016 0:00:00;1;630000;33469
8;12.02.2016 0:00:00;1;630000;33318
9;12.02.2016 0:00:00;1;630000;32807
10;12.02.2016 0:00:00;1;630000;32692
11;12.02.2016 0:00:00;1;630000;32608
12;12.02.2016 0:00:00;1;630000;32370
13;12.02.2016 0:00:00;1;630000;32399
14;12.02.2016 0:00:00;1;630000;32152
15;12.02.2016 0:00:00;1;630000;32747
16;12.02.2016 0:00:00;1;630000;33520
17;12.02.2016 0:00:00;1;630000;33388
18;12.02.2016 0:00:00;1;630000;32995
19;12.02.2016 0:00:00;1;630000;32902
20;12.02.2016 0:00:00;1;630000;31883
21;12.02.2016 0:00:00;1;630000;30829
22;12.02.2016 0:00:00;1;630000;30306
23;12.02.2016 0:00:00;1;630000;29893
0;13.02.2016 0:00:00;1;630000;29498
1;13.02.2016 0:00:00;1;630000;29369
2;13.02.2016 0:00:00;1;630000;29506
3;13.02.2016 0:00:00;1;630000;29748
4;13.02.2016 0:00:00;1;630000;30328
5;13.02.2016 0:00:00;1;630000;30845
6;13.02.2016 0:00:00;1;630000;31313
7;13.02.2016 0:00:00;1;630000;32168
8;13.02.2016 0:00:00;1;630000;32370
9;13.02.2016 0:00:00;1;630000;32253
10;13.02.2016 0:00:00;1;630000;31778
11;13.02.2016 0:00:00;1;630000;31732
12;13.02.2016 0:00:00;1;630000;31481
13;13.02.2016 0:00:00;1;630000;31290
14;13.02.2016 0:00:00;1;630000;31472
15;13.02.2016 0:00:00;1;630000;32069
16;13.02.2016 0:00:00;1;630000;32827
17;13.02.2016 0:00:00;1;630000;32664
18;13.02.2016 0:00:00;1;630000;32620
19;13.02.2016 0:00:00;1;630000;32313
20;13.02.2016 0:00:00;1;630000;31595
21;13.02.2016 0:00:00;1;630000;30695
22;13.02.2016 0:00:00;1;630000;29999
23;13.02.2016 0:00:00;1;630000;29499
0;14.02.2016 0:00:00;1;630000;29182
1;14.02.2016 0:00:00;1;630000;29010
2;14.02.2016 0:00:00;1;630000;29310
3;14.02.2016 0:00:00;1;630000;29454
4;14.02.2016 0:00:00;1;630000;29446
5;14.02.2016 0:00:00;1;630000;30202
6;14.02.2016 0:00:00;1;630000;30874
7;14.02.2016 0:00:00;1;630000;31533
8;14.02.2016 0:00:00;1;630000;31922
9;14.02.2016 0:00:00;1;630000;31650
10;14.02.2016 0:00:00;1;630000;31500
11;14.02.2016 0:00:00;1;630000;31339
12;14.02.2016 0:00:00;1;630000;31160
13;14.02.2016 0:00:00;1;630000;31213
14;14.02.2016 0:00:00;1;630000;31561
15;14.02.2016 0:00:00;1;630000;31984
16;14.02.2016 0:00:00;1;630000;32787
17;14.02.2016 0:00:00;1;630000;32656
18;14.02.2016 0:00:00;1;630000;32593
19;14.02.2016 0:00:00;1;630000;32190
20;14.02.2016 0:00:00;1;630000;31421
21;14.02.2016 0:00:00;1;630000;30485
22;14.02.2016 0:00:00;1;630000;30214
23;14.02.2016 0:00:00;1;630000;29769
0;15.02.2016 0:00:00;1;630000;29515
1;15.02.2016 0:00:00;1;630000;29572
2;15.02.2016 0:00:00;1;630000;29578
3;15.02.2016 0:00:00;1;630000;30483
4;15.02.2016 0:00:00;1;630000;31883
5;15.02.2016 0:00:00;1;630000;33052
6;15.02.2016 0:00:00;1;630000;33531
7;15.02.2016 0:00:00;1;630000;34054
8;15.02.2016 0:00:00;1;630000;33684
9;15.02.2016 0:00:00;1;630000;32897
10;15.02.2016 0:00:00;1;630000;33029
11;15.02.2016 0:00:00;1;630000;32448
12;15.02.2016 0:00:00;1;630000;32661
13;15.02.2016 0:00:00;1;630000;32605
14;15.02.2016 0:00:00;1;630000;32519
15;15.02.2016 0:00:00;1;630000;32675
16;15.02.2016 0:00:00;1;630000;33954
17;15.02.2016 0:00:00;1;630000;33709
18;15.02.2016 0:00:00;1;630000;33339
19;15.02.2016 0:00:00;1;630000;33059
20;15.02.2016 0:00:00;1;630000;32094
21;15.02.2016 0:00:00;1;630000;30964
22;15.02.2016 0:00:00;1;630000;30395
23;15.02.2016 0:00:00;1;630000;29908
0;16.02.2016 0:00:00;1;630000;29949
1;16.02.2016 0:00:00;1;630000;29981
2;16.02.2016 0:00:00;1;630000;30183
3;16.02.2016 0:00:00;1;630000;30464
4;16.02.2016 0:00:00;1;630000;31675
5;16.02.2016 0:00:00;1;630000;32499
6;16.02.2016 0:00:00;1;630000;33307
7;16.02.2016 0:00:00;1;630000;33588
8;16.02.2016 0:00:00;1;630000;33601
9;16.02.2016 0:00:00;1;630000;33068
10;16.02.2016 0:00:00;1;630000;32729
11;16.02.2016 0:00:00;1;630000;32687
12;16.02.2016 0:00:00;1;630000;32487
13;16.02.2016 0:00:00;1;630000;32718
14;16.02.2016 0:00:00;1;630000;32581
15;16.02.2016 0:00:00;1;630000;32948
16;16.02.2016 0:00:00;1;630000;33982
17;16.02.2016 0:00:00;1;630000;33650
18;16.02.2016 0:00:00;1;630000;33598
19;16.02.2016 0:00:00;1;630000;32809
20;16.02.2016 0:00:00;1;630000;31765
21;16.02.2016 0:00:00;1;630000;31113
22;16.02.2016 0:00:00;1;630000;30296
23;16.02.2016 0:00:00;1;630000;29794
0;17.02.2016 0:00:00;1;630000;29789
1;17.02.2016 0:00:00;1;630000;29688
2;17.02.2016 0:00:00;1;630000;29657
3;17.02.2016 0:00:00;1;630000;30321
4;17.02.2016 0:00:00;1;630000;31279
5;17.02.2016 0:00:00;1;630000;32374
6;17.02.2016 0:00:00;1;630000;33099
7;17.02.2016 0:00:00;1;630000;33581
8;17.02.2016 0:00:00;1;630000;33380
9;17.02.2016 0:00:00;1;630000;33145
10;17.02.2016 0:00:00;1;630000;33094
11;17.02.2016 0:00:00;1;630000;33062
12;17.02.2016 0:00:00;1;630000;32855
13;17.02.2016 0:00:00;1;630000;32896
14;17.02.2016 0:00:00;1;630000;32775
15;17.02.2016 0:00:00;1;630000;33366
16;17.02.2016 0:00:00;1;630000;33887
17;17.02.2016 0:00:00;1;630000;33453
18;17.02.2016 0:00:00;1;630000;33318
19;17.02.2016 0:00:00;1;630000;32986
20;17.02.2016 0:00:00;1;630000;31989
21;17.02.2016 0:00:00;1;630000;30919
22;17.02.2016 0:00:00;1;630000;30341
23;17.02.2016 0:00:00;1;630000;29705
0;18.02.2016 0:00:00;1;630000;29590
1;18.02.2016 0:00:00;1;630000;29458
2;18.02.2016 0:00:00;1;630000;29477
3;18.02.2016 0:00:00;1;630000;30097
4;18.02.2016 0:00:00;1;630000;31407
5;18.02.2016 0:00:00;1;630000;32355
6;18.02.2016 0:00:00;1;630000;32871
7;18.02.2016 0:00:00;1;630000;33255
8;18.02.2016 0:00:00;1;630000;33140
9;18.02.2016 0:00:00;1;630000;33000
10;18.02.2016 0:00:00;1;630000;32708
11;18.02.2016 0:00:00;1;630000;32919
12;18.02.2016 0:00:00;1;630000;32604
13;18.02.2016 0:00:00;1;630000;32508
14;18.02.2016 0:00:00;1;630000;32474
15;18.02.2016 0:00:00;1;630000;33022
16;18.02.2016 0:00:00;1;630000;33670
17;18.02.2016 0:00:00;1;630000;33487
18;18.02.2016 0:00:00;1;630000;33204
19;18.02.2016 0:00:00;1;630000;32627
20;18.02.2016 0:00:00;1;630000;31691
21;18.02.2016 0:00:00;1;630000;30724
22;18.02.2016 0:00:00;1;630000;29836
23;18.02.2016 0:00:00;1;630000;29362
0;19.02.2016 0:00:00;1;630000;29221
1;19.02.2016 0:00:00;1;630000;29142
2;19.02.2016 0:00:00;1;630000;29319
3;19.02.2016 0:00:00;1;630000;29993
4;19.02.2016 0:00:00;1;630000;31075
5;19.02.2016 0:00:00;1;630000;32055
6;19.02.2016 0:00:00;1;630000;32813
7;19.02.2016 0:00:00;1;630000;32987
8;19.02.2016 0:00:00;1;630000;32806
9;19.02.2016 0:00:00;1;630000;32370
10;19.02.2016 0:00:00;1;630000;32337
11;19.02.2016 0:00:00;1;630000;32140
12;19.02.2016 0:00:00;1;630000;32131
13;19.02.2016 0:00:00;1;630000;32014
14;19.02.2016 0:00:00;1;630000;32032
15;19.02.2016 0:00:00;1;630000;32300
16;19.02.2016 0:00:00;1;630000;33245
17;19.02.2016 0:00:00;1;630000;33334
18;19.02.2016 0:00:00;1;630000;33257
19;19.02.2016 0:00:00;1;630000;32663
20;19.02.2016 0:00:00;1;630000;31424
21;19.02.2016 0:00:00;1;630000;30984
22;19.02.2016 0:00:00;1;630000;30311
23;19.02.2016 0:00:00;1;630000;29928
